0.000000
1.205986
1.211973
1.217959
1.223946
1.229932
1.235918
1.241905
1.247891
1.253878
1.259864
1.265850
1.271837
1.277823
1.283810
1.289796
1.295782
1.301769
1.307755
1.313741
1.319728
1.325714
1.331701
1.337687
1.343673
1.349660
1.355646
1.361633
1.367619
1.373605
1.379592
1.385578
1.391565
1.397551
1.403537
1.409524
1.415510
1.421497
1.427483
1.433469
1.439456
1.445442
1.451428
1.457415
1.463401
1.469388
1.475374
1.481360
1.487347
1.493333
1.499320
1.505306
1.511292
1.517279
1.523265
1.529252
1.535238
1.541224
1.547211
1.553197
1.559184
1.565170
1.571156
1.577143
1.583129
1.589116
1.595102
0.601088
0.607075
0.613061
0.619048
0.625034
0.631020
0.637007
0.642993
0.648980
0.654966
0.660952
0.666939
0.672925
0.678912
0.684898
0.690884
0.696871
0.702857
0.708844
0.714830
0.720816
0.726803
0.732789
0.738776
0.744762
0.750749
0.756735
0.762721
0.768708
0.774694
0.780681
0.786667
0.792653
0.798640
0.204626
0.210613
0.216599
0.222585
0.228572
0.234558
0.240544
0.246531
0.252517
0.258504
0.264490
0.270476
0.276463
0.282449
0.288436
0.294422
0.300408
0.306395
0.312381
0.318368
0.324354
0.330340
0.336327
0.342313
0.348300
0.354286
0.360272
0.366259
0.372245
0.378232
0.384218
0.390204
0.396191
1.402177
1.408164
1.414150
1.420136
1.426123
1.432109
1.438095
1.444082
1.450068
1.456055
1.462041
1.468027
1.474014
1.480000
1.485986
1.491973
1.497959
1.503946
1.509932
1.515918
1.521905
1.527891
1.533878
1.539864
1.545851
1.551837
1.557823
1.563810
1.569796
1.575783
1.581769
1.587755
1.593742
1.599728
1.605715
1.611701
1.617687
1.623674
1.629660
1.635647
1.641633
1.647619
1.653606
1.659592
1.665579
1.671565
1.677551
1.683538
1.689524
1.695511
1.701497
1.707483
1.713470
1.719456
1.725443
1.731429
1.737415
1.743402
1.749388
1.755375
1.761361
1.767347
1.773334
1.779320
1.785307
1.791293
1.797279
0.203266
0.209252
0.215239
0.221225
0.227211
0.233198
0.239184
0.245171
0.251157
0.257143
0.263130
0.269116
0.275103
0.281089
0.287075
0.293062
0.299048
0.305035
0.311021
0.317007
0.322994
0.328980
0.334967
0.340953
0.346939
0.352926
0.358912
0.364899
0.370885
0.376871
0.382858
0.388844
0.394830
0.400817
0.406803
0.412790
0.418776
0.424762
0.430749
0.436735
0.442722
0.448708
0.454694
0.460681
0.466667
0.472653
0.478640
0.484626
0.490613
0.496599
0.502585
0.508572
0.514558
0.520545
0.526531
